x,y,lcdi
-18.5,-45.5,0.833411886
-17.5,-45.5,0.845238241
-16.5,-45.5,0.855484042
-15.5,-45.5,0.861698484
-14.5,-45.5,0.863459801
-13.5,-45.5,0.859904384
-12.5,-45.5,0.850327369
-11.5,-45.5,0.838263554
-10.5,-45.5,0.827905417
-9.5,-45.5,0.817807847
-8.5,-45.5,0.808492747
-7.5,-45.5,0.801310541
-6.5,-45.5,0.795331142
-5.5,-45.5,0.790720521
-4.5,-45.5,0.786463501
-3.5,-45.5,0.782615188
-2.5,-45.5,0.777743519
-1.5,-45.5,0.771499377
-0.5,-45.5,0.766007554
0.5,-45.5,0.760748599
1.5,-45.5,0.755709657
2.5,-45.5,0.751228582
3.5,-45.5,0.749423871
4.5,-45.5,0.751545267
5.5,-45.5,0.754409129
6.5,-45.5,0.756584967
7.5,-45.5,0.758853765
8.5,-45.5,0.757701235
9.5,-45.5,0.754540415
10.5,-45.5,0.750635782
11.5,-45.5,0.746340622
12.5,-45.5,0.739312031
13.5,-45.5,0.73317593
14.5,-45.5,0.72774641
15.5,-45.5,0.722800312
16.5,-45.5,0.718390474
17.5,-45.5,0.713633066
18.5,-45.5,0.708240541
19.5,-45.5,0.703666185
20.5,-45.5,0.700672338
21.5,-45.5,0.699277564
22.5,-45.5,0.69808729
23.5,-45.5,0.697417588
24.5,-45.5,0.697733268
25.5,-45.5,0.697900207
26.5,-45.5,0.698643555
27.5,-45.5,0.701934314
28.5,-45.5,0.70563395
29.5,-45.5,0.709798503
30.5,-45.5,0.715487815
31.5,-45.5,0.72299938
32.5,-45.5,0.731124493
33.5,-45.5,0.741258044
34.5,-45.5,0.74903018
35.5,-45.5,0.755854098
36.5,-45.5,0.759256628
37.5,-45.5,0.758866017
38.5,-45.5,0.757434191
39.5,-45.5,0.75490532
40.5,-45.5,0.750544421
41.5,-45.5,0.745782368
42.5,-45.5,0.740847737
43.5,-45.5,0.735362366
44.5,-45.5,0.731531902
45.5,-45.5,0.728928735
46.5,-45.5,0.727255322
47.5,-45.5,0.726065351
48.5,-45.5,0.723462236
49.5,-45.5,0.720914872
50.5,-45.5,0.719278648
51.5,-45.5,0.722216678
52.5,-45.5,0.72677231
53.5,-45.5,0.729839891
54.5,-45.5,0.726289064
55.5,-45.5,0.716415471
56.5,-45.5,0.702915997
57.5,-45.5,0.687389683
58.5,-45.5,0.674838444
59.5,-45.5,0.6663374
60.5,-45.5,0.660506476
61.5,-45.5,0.65679963
62.5,-45.5,0.657737163
63.5,-45.5,0.660999064
64.5,-45.5,0.668623421
65.5,-45.5,0.678761477
66.5,-45.5,0.689027676
67.5,-45.5,0.69767431
68.5,-45.5,0.704535928
69.5,-45.5,0.711223423
70.5,-45.5,0.719628373
71.5,-45.5,0.732189444
72.5,-45.5,0.749498198
73.5,-45.5,0.767292736
74.5,-45.5,0.786203458
75.5,-45.5,0.804129203
76.5,-45.5,0.817814887
77.5,-45.5,0.825605535
78.5,-45.5,0.83110959
79.5,-45.5,0.828674348
80.5,-45.5,0.823263454
81.5,-45.5,0.815304536
82.5,-45.5,0.805319358
83.5,-45.5,0.792396778
84.5,-45.5,0.779993496
85.5,-45.5,0.769916332
86.5,-45.5,0.761659829
87.5,-45.5,0.756044979
88.5,-45.5,0.751302787
89.5,-45.5,0.748551542
90.5,-45.5,0.746190235
91.5,-45.5,0.743794819
92.5,-45.5,0.741242626
93.5,-45.5,0.737700763
94.5,-45.5,0.73088804
95.5,-45.5,0.721984255
96.5,-45.5,0.710097446
97.5,-45.5,0.696217079
98.5,-45.5,0.682282525
99.5,-45.5,0.669601179
100.5,-45.5,0.657143069
101.5,-45.5,0.645224155
102.5,-45.5,0.634234958
103.5,-45.5,0.622948244
104.5,-45.5,0.61089917
105.5,-45.5,0.598942999
106.5,-45.5,0.586856635
107.5,-45.5,0.575179303
108.5,-45.5,0.56372505
109.5,-45.5,0.552847222
110.5,-45.5,0.542545774
111.5,-45.5,0.532802112
112.5,-45.5,0.523114155
113.5,-45.5,0.512812606
114.5,-45.5,0.5027156
115.5,-45.5,0.492358287
116.5,-45.5,0.481740653
117.5,-45.5,0.470528085
118.5,-45.5,0.458608956
119.5,-45.5,0.446448138
120.5,-45.5,0.43404555
121.5,-45.5,0.421680117
122.5,-45.5,0.410374525
123.5,-45.5,0.399998358
124.5,-45.5,0.391122788
125.5,-45.5,0.383108341
126.5,-45.5,0.37559875
127.5,-45.5,0.369864306
128.5,-45.5,0.366987885
129.5,-45.5,0.365182793
130.5,-45.5,0.365146941
131.5,-45.5,0.365466383
132.5,-45.5,0.366414195
133.5,-45.5,0.368366191
134.5,-45.5,0.370429774
135.5,-45.5,0.374036696
136.5,-45.5,0.379614506
137.5,-45.5,0.388539361
138.5,-45.5,0.401183058
139.5,-45.5,0.419944302
140.5,-45.5,0.445721949
141.5,-45.5,0.480098937
142.5,-45.5,0.516173854
143.5,-45.5,0.554172016
144.5,-45.5,0.594166475
145.5,-45.5,0.633269477
146.5,-45.5,0.674083893
147.5,-45.5,0.713233194
148.5,-45.5,0.745904581
149.5,-45.5,0.757984515
150.5,-45.5,0.751235862
151.5,-45.5,0.731005795
152.5,-45.5,0.704501375
153.5,-45.5,0.677193374
154.5,-45.5,0.657689219
155.5,-45.5,0.643351563
156.5,-45.5,0.633009886
157.5,-45.5,0.624861589
158.5,-45.5,0.621424884
159.5,-45.5,0.619006417
160.5,-45.5,0.616272168
161.5,-45.5,0.616880854
162.5,-45.5,0.621981645
163.5,-45.5,0.633700067
164.5,-45.5,0.652164551
165.5,-45.5,0.679089377
166.5,-45.5,0.718124981
167.5,-45.5,0.624110083
168.5,-45.5,0.550294789
169.5,-45.5,0.561481415
170.5,-45.5,0.553667318
171.5,-45.5,0.711180442
172.5,-45.5,0.690225933
173.5,-45.5,0.674527244
174.5,-45.5,0.664322215
175.5,-45.5,0.667633183
176.5,-45.5,0.674945706
177.5,-45.5,0.687844851
178.5,-45.5,0.699971376
179.5,-45.5,0.709722944
-179.5,-46.5,0.637290634
-178.5,-46.5,0.645454804
-177.5,-46.5,0.653599301
-176.5,-46.5,0.657128023
-175.5,-46.5,0.656474956
-174.5,-46.5,0.652411932
-173.5,-46.5,0.641451627
-172.5,-46.5,0.627278759
-171.5,-46.5,0.612196656
-170.5,-46.5,0.595660081
-169.5,-46.5,0.580161793
-168.5,-46.5,0.56583129
-167.5,-46.5,0.552696622
-166.5,-46.5,0.539894837
-165.5,-46.5,0.528299614
-164.5,-46.5,0.517449692
-163.5,-46.5,0.506283109
-162.5,-46.5,0.495870199
-161.5,-46.5,0.486111174
-160.5,-46.5,0.476293683
-159.5,-46.5,0.467288269
-158.5,-46.5,0.459919101
-157.5,-46.5,0.453088806
-156.5,-46.5,0.449239992
-155.5,-46.5,0.445284999
-154.5,-46.5,0.441561119
-153.5,-46.5,0.438858736
-152.5,-46.5,0.436960179
-151.5,-46.5,0.435730455
-150.5,-46.5,0.435694647
-149.5,-46.5,0.435248511
-148.5,-46.5,0.434719688
-147.5,-46.5,0.434858392
-146.5,-46.5,0.434869537
-145.5,-46.5,0.434890133
-144.5,-46.5,0.434772671
-143.5,-46.5,0.434570123
-142.5,-46.5,0.433579887
-141.5,-46.5,0.432352705
-140.5,-46.5,0.430237878
-139.5,-46.5,0.427208893
-138.5,-46.5,0.424155381
-137.5,-46.5,0.421406951
-136.5,-46.5,0.419151011
-135.5,-46.5,0.417149659
-134.5,-46.5,0.415342724
-133.5,-46.5,0.413931166
-132.5,-46.5,0.412759534
-131.5,-46.5,0.411517759
-130.5,-46.5,0.41022368
-129.5,-46.5,0.409141853
-128.5,-46.5,0.408233123
-127.5,-46.5,0.407387595
-126.5,-46.5,0.406904219
-125.5,-46.5,0.406550989
-124.5,-46.5,0.406229123
-123.5,-46.5,0.406049007
-122.5,-46.5,0.406011862
-121.5,-46.5,0.406309438
-120.5,-46.5,0.406681433
-119.5,-46.5,0.407183618
-118.5,-46.5,0.407871706
-117.5,-46.5,0.408782894
-116.5,-46.5,0.409487752
-115.5,-46.5,0.410196169
-114.5,-46.5,0.410781379
-113.5,-46.5,0.411060399
-112.5,-46.5,0.41130209
-111.5,-46.5,0.412613888
-110.5,-46.5,0.413802275
-109.5,-46.5,0.416052272
-108.5,-46.5,0.418763681
-107.5,-46.5,0.421826638
-106.5,-46.5,0.424960922
-105.5,-46.5,0.427978168
-104.5,-46.5,0.430733639
-103.5,-46.5,0.432680959
-102.5,-46.5,0.434630085
-101.5,-46.5,0.436563927
-100.5,-46.5,0.438134082
-99.5,-46.5,0.439630631
-98.5,-46.5,0.441148258
-97.5,-46.5,0.442202811
-96.5,-46.5,0.442494883
-95.5,-46.5,0.442794826
-94.5,-46.5,0.442743509
-93.5,-46.5,0.441994595
-92.5,-46.5,0.440946327
-91.5,-46.5,0.43953834
-90.5,-46.5,0.436897833
-89.5,-46.5,0.43440609
-88.5,-46.5,0.432249054
-87.5,-46.5,0.42929203
-86.5,-46.5,0.426075484
-85.5,-46.5,0.424234522
-84.5,-46.5,0.422950988
-83.5,-46.5,0.420806191
-82.5,-46.5,0.418017072
-81.5,-46.5,0.41344028
-80.5,-46.5,0.407159411
-79.5,-46.5,0.40094055
-78.5,-46.5,0.399260085
-77.5,-46.5,0.406437884
-76.5,-46.5,0.42475161
-75.5,-46.5,0.47748788
-74.5,-46.5,0.572660086
-73.5,-46.5,0.676502723
-72.5,-46.5,0.758356891
-71.5,-46.5,0.811962767
-70.5,-46.5,0.859478077
-69.5,-46.5,0.450662392
-68.5,-46.5,0.724609322
-67.5,-46.5,0.808625276
-66.5,-46.5,0.763982272
-65.5,-46.5,0.698043355
-64.5,-46.5,0.667702749
-63.5,-46.5,0.64143332
-62.5,-46.5,0.611682874
-61.5,-46.5,0.580575464
-60.5,-46.5,0.54962955
-59.5,-46.5,0.529535753
-58.5,-46.5,0.525741869
-57.5,-46.5,0.533382526
-56.5,-46.5,0.54780732
-55.5,-46.5,0.562310255
-54.5,-46.5,0.576173003
-53.5,-46.5,0.588650171
-52.5,-46.5,0.602007197
-51.5,-46.5,0.614466635
-50.5,-46.5,0.627111149
-49.5,-46.5,0.638766783
-48.5,-46.5,0.647697357
-47.5,-46.5,0.654184765
-46.5,-46.5,0.65768352
-45.5,-46.5,0.663451374
-44.5,-46.5,0.670691011
-43.5,-46.5,0.679051217
-42.5,-46.5,0.685987335
-41.5,-46.5,0.689353343
-40.5,-46.5,0.691417737
-39.5,-46.5,0.693235278
-38.5,-46.5,0.694263561
-37.5,-46.5,0.695771834
-36.5,-46.5,0.694725838
-35.5,-46.5,0.69322357
-34.5,-46.5,0.693558732
-33.5,-46.5,0.694953784
-32.5,-46.5,0.698264061
-31.5,-46.5,0.702466938
-30.5,-46.5,0.707432026
-29.5,-46.5,0.712043808
-28.5,-46.5,0.716116337
-27.5,-46.5,0.719106604
-26.5,-46.5,0.72124913
-25.5,-46.5,0.722978687
-24.5,-46.5,0.725303233
-23.5,-46.5,0.731141776
-22.5,-46.5,0.737854937
-21.5,-46.5,0.746073894
-20.5,-46.5,0.755799009
-19.5,-46.5,0.767829913
-18.5,-46.5,0.779879363
-17.5,-46.5,0.790422663
-16.5,-46.5,0.799702823
-15.5,-46.5,0.804815236
-14.5,-46.5,0.80626088
-13.5,-46.5,0.803546339
-12.5,-46.5,0.795722361
-11.5,-46.5,0.784700683
-10.5,-46.5,0.775328384
-9.5,-46.5,0.766208993
-8.5,-46.5,0.758758424
-7.5,-46.5,0.754505005
-6.5,-46.5,0.752073477
-5.5,-46.5,0.750775911
-4.5,-46.5,0.748615486
-3.5,-46.5,0.745910239
-2.5,-46.5,0.740350597
-1.5,-46.5,0.733284792
-0.5,-46.5,0.72720449
0.5,-46.5,0.721607818
1.5,-46.5,0.716438699
2.5,-46.5,0.711436965
3.5,-46.5,0.708275752
4.5,-46.5,0.708852888
5.5,-46.5,0.710396515
6.5,-46.5,0.712702483
7.5,-46.5,0.716310047
8.5,-46.5,0.717109911
9.5,-46.5,0.715418053
10.5,-46.5,0.712498944
11.5,-46.5,0.708148021
12.5,-46.5,0.70072897
13.5,-46.5,0.694574301
14.5,-46.5,0.688363836
15.5,-46.5,0.682720166
16.5,-46.5,0.677512351
17.5,-46.5,0.672577068
18.5,-46.5,0.667258923
19.5,-46.5,0.662238292
20.5,-46.5,0.658407678
21.5,-46.5,0.655172046
22.5,-46.5,0.652085141
23.5,-46.5,0.649239904
24.5,-46.5,0.647026775
25.5,-46.5,0.645166957
26.5,-46.5,0.64429263
27.5,-46.5,0.64665372
28.5,-46.5,0.650000169
29.5,-46.5,0.654815656
30.5,-46.5,0.662011239
31.5,-46.5,0.671549711
32.5,-46.5,0.680269954
33.5,-46.5,0.689864317
34.5,-46.5,0.695832818
35.5,-46.5,0.700351023
36.5,-46.5,0.702935449
37.5,-46.5,0.702340323
38.5,-46.5,0.701633679
39.5,-46.5,0.699662627
40.5,-46.5,0.695292853
41.5,-46.5,0.690904471
42.5,-46.5,0.68733426
43.5,-46.5,0.684266143
44.5,-46.5,0.682927311
45.5,-46.5,0.682462457
46.5,-46.5,0.682536858
47.5,-46.5,0.682815803
48.5,-46.5,0.68194194
49.5,-46.5,0.680361493
50.5,-46.5,0.678520743
51.5,-46.5,0.678018825
52.5,-46.5,0.678314471
53.5,-46.5,0.678455177
54.5,-46.5,0.675081147
55.5,-46.5,0.668201244
56.5,-46.5,0.657992946
57.5,-46.5,0.645757834
58.5,-46.5,0.636479226
59.5,-46.5,0.631607517
60.5,-46.5,0.630584923
61.5,-46.5,0.63247175
62.5,-46.5,0.639836838
63.5,-46.5,0.649371625
64.5,-46.5,0.659991022
65.5,-46.5,0.671044686
66.5,-46.5,0.679453028
67.5,-46.5,0.68508749
68.5,-46.5,0.688682058
69.5,-46.5,0.692357728
70.5,-46.5,0.698661531
71.5,-46.5,0.710004427
72.5,-46.5,0.728188064
73.5,-46.5,0.748169196
74.5,-46.5,0.770649965
75.5,-46.5,0.791837261
76.5,-46.5,0.808479397
77.5,-46.5,0.819795365
78.5,-46.5,0.828237272
79.5,-46.5,0.826441824
80.5,-46.5,0.820584626
81.5,-46.5,0.810795798
82.5,-46.5,0.799211488
83.5,-46.5,0.785571317
84.5,-46.5,0.772952106
85.5,-46.5,0.763464623
86.5,-46.5,0.755663502
87.5,-46.5,0.750502478
88.5,-46.5,0.745953493
89.5,-46.5,0.743098207
90.5,-46.5,0.740941413
91.5,-46.5,0.739106774
92.5,-46.5,0.737619407
93.5,-46.5,0.736280747
94.5,-46.5,0.732152929
95.5,-46.5,0.725868157
96.5,-46.5,0.716440924
97.5,-46.5,0.70534015
98.5,-46.5,0.693923246
99.5,-46.5,0.683194328
100.5,-46.5,0.672465439
101.5,-46.5,0.661773709
102.5,-46.5,0.651267928
103.5,-46.5,0.640092743
104.5,-46.5,0.627597329
105.5,-46.5,0.615194831
106.5,-46.5,0.602680735
107.5,-46.5,0.590501297
108.5,-46.5,0.578582122
109.5,-46.5,0.566848887
110.5,-46.5,0.55591517
111.5,-46.5,0.545892553
112.5,-46.5,0.536055804
113.5,-46.5,0.525828638
114.5,-46.5,0.515806015
115.5,-46.5,0.505337143
116.5,-46.5,0.494589337
117.5,-46.5,0.482893305
118.5,-46.5,0.470267593
119.5,-46.5,0.457158486
120.5,-46.5,0.44374424
121.5,-46.5,0.430103533
122.5,-46.5,0.417459841
123.5,-46.5,0.405797134
124.5,-46.5,0.394961405
125.5,-46.5,0.384786668
126.5,-46.5,0.374914429
127.5,-46.5,0.367114577
128.5,-46.5,0.363217575
129.5,-46.5,0.360776483
130.5,-46.5,0.361366441
131.5,-46.5,0.362416151
132.5,-46.5,0.364226356
133.5,-46.5,0.366953243
134.5,-46.5,0.36922138
135.5,-46.5,0.371712671
136.5,-46.5,0.374334061
137.5,-46.5,0.377438954
138.5,-46.5,0.382217323
139.5,-46.5,0.390156742
140.5,-46.5,0.403971439
141.5,-46.5,0.428576767
142.5,-46.5,0.45784506
143.5,-46.5,0.494449464
144.5,-46.5,0.531562566
145.5,-46.5,0.561926515
146.5,-46.5,0.590775087
147.5,-46.5,0.615866829
148.5,-46.5,0.635746805
149.5,-46.5,0.641883537
150.5,-46.5,0.634297513
151.5,-46.5,0.61691215
152.5,-46.5,0.600006874
153.5,-46.5,0.584913567
154.5,-46.5,0.574610627
155.5,-46.5,0.567167917
156.5,-46.5,0.561907348
157.5,-46.5,0.557686014
158.5,-46.5,0.555434367
159.5,-46.5,0.5539072
160.5,-46.5,0.551891712
161.5,-46.5,0.55309983
162.5,-46.5,0.55973727
163.5,-46.5,0.573016288
164.5,-46.5,0.592490963
165.5,-46.5,0.617672064
166.5,-46.5,0.650764964
167.5,-46.5,0.6199208
168.5,-46.5,0.226482819
169.5,-46.5,0.523406074
170.5,-46.5,0.624048707
171.5,-46.5,0.628933122
172.5,-46.5,0.60061681
173.5,-46.5,0.59135725
174.5,-46.5,0.585447147
175.5,-46.5,0.589230128
176.5,-46.5,0.595984607
177.5,-46.5,0.607093098
178.5,-46.5,0.618373803
179.5,-46.5,0.628082754
-179.5,-47.5,0.556163647
-178.5,-47.5,0.563766794
-177.5,-47.5,0.570300408
-176.5,-47.5,0.573285003
-175.5,-47.5,0.574537651
-174.5,-47.5,0.573739593
-173.5,-47.5,0.567973742
-172.5,-47.5,0.559304592
-171.5,-47.5,0.547637192
-170.5,-47.5,0.534544867
-169.5,-47.5,0.522074442
-168.5,-47.5,0.509759537
-167.5,-47.5,0.498392119
-166.5,-47.5,0.486567021
-165.5,-47.5,0.474729529
-164.5,-47.5,0.46340841
-163.5,-47.5,0.451914186
-162.5,-47.5,0.441445077
-161.5,-47.5,0.432146607
-160.5,-47.5,0.423698442
-159.5,-47.5,0.416308563
-158.5,-47.5,0.41002563
-157.5,-47.5,0.403982668
-156.5,-47.5,0.400187878
-155.5,-47.5,0.396163818
-154.5,-47.5,0.393104027
-153.5,-47.5,0.390761452
-152.5,-47.5,0.38959032
-151.5,-47.5,0.389732824
-150.5,-47.5,0.390788711
-149.5,-47.5,0.39138388
-148.5,-47.5,0.392045547
-147.5,-47.5,0.393124242
-146.5,-47.5,0.394593403
-145.5,-47.5,0.396843548
-144.5,-47.5,0.398681327
-143.5,-47.5,0.400666607
-142.5,-47.5,0.402290505
-141.5,-47.5,0.402401991
-140.5,-47.5,0.401559319
-139.5,-47.5,0.399556017
-138.5,-47.5,0.39701601
-137.5,-47.5,0.394896258
-136.5,-47.5,0.393494492
-135.5,-47.5,0.391875793
-134.5,-47.5,0.390724323
-133.5,-47.5,0.389990851
-132.5,-47.5,0.389077901
-131.5,-47.5,0.388401349
-130.5,-47.5,0.388061037
-129.5,-47.5,0.387324253
-128.5,-47.5,0.387026737
-127.5,-47.5,0.386785549
-126.5,-47.5,0.386794307
-125.5,-47.5,0.386840931
-124.5,-47.5,0.38689023
-123.5,-47.5,0.386755398
-122.5,-47.5,0.386785372
-121.5,-47.5,0.387057305
-120.5,-47.5,0.387211744
-119.5,-47.5,0.387677128
-118.5,-47.5,0.388455023
-117.5,-47.5,0.389428852
-116.5,-47.5,0.390558159
-115.5,-47.5,0.391806377
-114.5,-47.5,0.393173306
-113.5,-47.5,0.39451221
-112.5,-47.5,0.39613917
-111.5,-47.5,0.398166135
-110.5,-47.5,0.399969912
-109.5,-47.5,0.402591814
-108.5,-47.5,0.405306676
-107.5,-47.5,0.408223972
-106.5,-47.5,0.411238431
-105.5,-47.5,0.414325111
-104.5,-47.5,0.417114267
-103.5,-47.5,0.419326992
-102.5,-47.5,0.421167869
-101.5,-47.5,0.422785613
-100.5,-47.5,0.424283956
-99.5,-47.5,0.425798798
-98.5,-47.5,0.427480919
-97.5,-47.5,0.42876116
-96.5,-47.5,0.429232153
-95.5,-47.5,0.429687923
-94.5,-47.5,0.430180521
-93.5,-47.5,0.429739367
-92.5,-47.5,0.428716597
-91.5,-47.5,0.427377669
-90.5,-47.5,0.424755734
-89.5,-47.5,0.422319745
-88.5,-47.5,0.419995327
-87.5,-47.5,0.416555196
-86.5,-47.5,0.412482877
-85.5,-47.5,0.410121241
-84.5,-47.5,0.408261642
-83.5,-47.5,0.406361786
-82.5,-47.5,0.404339292
-81.5,-47.5,0.400494084
-80.5,-47.5,0.39491703
-79.5,-47.5,0.389186782
-78.5,-47.5,0.38848352
-77.5,-47.5,0.397692359
-76.5,-47.5,0.419924424
-75.5,-47.5,0.478823691
-74.5,-47.5,0.580303404
-73.5,-47.5,0.706862115
-72.5,-47.5,0.77864824
-71.5,-47.5,0.829320929
-70.5,-47.5,0.865036981
-69.5,-47.5,0.879482408
-68.5,-47.5,0.852136418
-67.5,-47.5,0.820110035
-66.5,-47.5,0.747039482
-65.5,-47.5,0.68552532
-64.5,-47.5,0.652529507
-63.5,-47.5,0.623727607
-62.5,-47.5,0.593119438
-61.5,-47.5,0.561825864
-60.5,-47.5,0.530230235
-59.5,-47.5,0.506271062
-58.5,-47.5,0.49353211
-57.5,-47.5,0.488310222
-56.5,-47.5,0.489030572
-55.5,-47.5,0.49743703
-54.5,-47.5,0.50915293
-53.5,-47.5,0.524233679
-52.5,-47.5,0.542474415
-51.5,-47.5,0.55853964
-50.5,-47.5,0.573767267
-49.5,-47.5,0.586438238
-48.5,-47.5,0.596483147
-47.5,-47.5,0.603886555
-46.5,-47.5,0.608716105
-45.5,-47.5,0.614622973
-44.5,-47.5,0.622098274
-43.5,-47.5,0.630503416
-42.5,-47.5,0.63864812
-41.5,-47.5,0.644542908
-40.5,-47.5,0.649638138
-39.5,-47.5,0.654045428
-38.5,-47.5,0.656202759
-37.5,-47.5,0.658174139
-36.5,-47.5,0.656408021
-35.5,-47.5,0.654620362
-34.5,-47.5,0.656114756
-33.5,-47.5,0.658026942
-32.5,-47.5,0.661318543
-31.5,-47.5,0.665371643
-30.5,-47.5,0.67005402
-29.5,-47.5,0.674540256
-28.5,-47.5,0.678649918
-27.5,-47.5,0.680716132
-26.5,-47.5,0.681848762
-25.5,-47.5,0.682685738
-24.5,-47.5,0.683931766
-23.5,-47.5,0.689026877
-22.5,-47.5,0.694772751
-21.5,-47.5,0.701355395
-20.5,-47.5,0.70918387
-19.5,-47.5,0.719448262
-18.5,-47.5,0.729898549
-17.5,-47.5,0.739586464
-16.5,-47.5,0.747972214
-15.5,-47.5,0.751227018
-14.5,-47.5,0.751075631
-13.5,-47.5,0.747319793
-12.5,-47.5,0.739252921
-11.5,-47.5,0.727259815
-10.5,-47.5,0.717059744
-9.5,-47.5,0.706256523
-8.5,-47.5,0.698053912
-7.5,-47.5,0.695737017
-6.5,-47.5,0.696859838
-5.5,-47.5,0.699603469
-4.5,-47.5,0.701135386
-3.5,-47.5,0.700912379
-2.5,-47.5,0.696412617
-1.5,-47.5,0.68997902
-0.5,-47.5,0.683471043
0.5,-47.5,0.677539666
1.5,-47.5,0.672351944
2.5,-47.5,0.666680802
3.5,-47.5,0.662553038
4.5,-47.5,0.661456281
5.5,-47.5,0.661509964
6.5,-47.5,0.664039034
7.5,-47.5,0.668901886
8.5,-47.5,0.671423871
9.5,-47.5,0.67114517
10.5,-47.5,0.669192951
11.5,-47.5,0.664358563
12.5,-47.5,0.657013883
13.5,-47.5,0.651063757
14.5,-47.5,0.644320984
15.5,-47.5,0.638375745
16.5,-47.5,0.633469
17.5,-47.5,0.629029413
18.5,-47.5,0.625273212
19.5,-47.5,0.621219498
20.5,-47.5,0.617463251
21.5,-47.5,0.613037576
22.5,-47.5,0.609020951
23.5,-47.5,0.604409261
24.5,-47.5,0.600132171
25.5,-47.5,0.596766231
26.5,-47.5,0.594292812
27.5,-47.5,0.595277951
28.5,-47.5,0.597862098
29.5,-47.5,0.602231407
30.5,-47.5,0.60978038
31.5,-47.5,0.620304461
32.5,-47.5,0.629080585
33.5,-47.5,0.638154361
34.5,-47.5,0.643843996
35.5,-47.5,0.647692835
36.5,-47.5,0.650946717
37.5,-47.5,0.651801994
38.5,-47.5,0.651727566
39.5,-47.5,0.650239966
40.5,-47.5,0.645702815
41.5,-47.5,0.641128458
42.5,-47.5,0.638264802
43.5,-47.5,0.636554049
44.5,-47.5,0.636386644
45.5,-47.5,0.63739072
46.5,-47.5,0.639138593
47.5,-47.5,0.640588975
48.5,-47.5,0.641481587
49.5,-47.5,0.641277133
50.5,-47.5,0.639603731
51.5,-47.5,0.636684529
52.5,-47.5,0.633839726
53.5,-47.5,0.631217944
54.5,-47.5,0.627852372
55.5,-47.5,0.623891771
56.5,-47.5,0.61740233
57.5,-47.5,0.609053445
58.5,-47.5,0.603902812
59.5,-47.5,0.603400832
60.5,-47.5,0.608086778
61.5,-47.5,0.616305653
62.5,-47.5,0.629173172
63.5,-47.5,0.64336093
64.5,-47.5,0.653210917
65.5,-47.5,0.660562211
66.5,-47.5,0.664871559
67.5,-47.5,0.666806192
68.5,-47.5,0.666356291
69.5,-47.5,0.666184475
70.5,-47.5,0.669699944
71.5,-47.5,0.679702987
72.5,-47.5,0.698937641
73.5,-47.5,0.720195688
74.5,-47.5,0.742769447
75.5,-47.5,0.763056055
76.5,-47.5,0.778805602
77.5,-47.5,0.790668898
78.5,-47.5,0.799575671
79.5,-47.5,0.798348468
80.5,-47.5,0.792547023
81.5,-47.5,0.782710547
82.5,-47.5,0.771758393
83.5,-47.5,0.759634786
84.5,-47.5,0.748719822
85.5,-47.5,0.741319272
86.5,-47.5,0.73494145
87.5,-47.5,0.730757801
88.5,-47.5,0.727001863
89.5,-47.5,0.723971101
90.5,-47.5,0.721739902
91.5,-47.5,0.720047945
92.5,-47.5,0.718876689
93.5,-47.5,0.718486359
94.5,-47.5,0.715771723
95.5,-47.5,0.710862938
96.5,-47.5,0.703648483
97.5,-47.5,0.695653016
98.5,-47.5,0.687490168
99.5,-47.5,0.679773561
100.5,-47.5,0.672391614
101.5,-47.5,0.664507597
102.5,-47.5,0.656381862
103.5,-47.5,0.647289217
104.5,-47.5,0.635946613
105.5,-47.5,0.624306449
106.5,-47.5,0.612387333
107.5,-47.5,0.600263643
108.5,-47.5,0.588493186
109.5,-47.5,0.576462405
110.5,-47.5,0.564784878
111.5,-47.5,0.554018465
112.5,-47.5,0.543493714
113.5,-47.5,0.532876073
114.5,-47.5,0.522667512
115.5,-47.5,0.512217226
116.5,-47.5,0.501398042
117.5,-47.5,0.489612704
118.5,-47.5,0.477136307
119.5,-47.5,0.464082779
120.5,-47.5,0.450897269
121.5,-47.5,0.437293844
122.5,-47.5,0.424336298
123.5,-47.5,0.412176071
124.5,-47.5,0.400478562
125.5,-47.5,0.388879703
126.5,-47.5,0.377052724
127.5,-47.5,0.367290405
128.5,-47.5,0.362306762
129.5,-47.5,0.359105479
130.5,-47.5,0.360274557
131.5,-47.5,0.362245976
132.5,-47.5,0.365337895
133.5,-47.5,0.369315134
134.5,-47.5,0.372345666
135.5,-47.5,0.37487418
136.5,-47.5,0.37615683
137.5,-47.5,0.374557405
138.5,-47.5,0.372493108
139.5,-47.5,0.370800703
140.5,-47.5,0.371451083
141.5,-47.5,0.3789869
142.5,-47.5,0.392116252
143.5,-47.5,0.415496311
144.5,-47.5,0.44328338
145.5,-47.5,0.470296027
146.5,-47.5,0.492160414
147.5,-47.5,0.507937736
148.5,-47.5,0.519422273
149.5,-47.5,0.521505134
150.5,-47.5,0.517674949
151.5,-47.5,0.51012585
152.5,-47.5,0.503227534
153.5,-47.5,0.497649326
154.5,-47.5,0.494209427
155.5,-47.5,0.490899617
156.5,-47.5,0.490081394
157.5,-47.5,0.490248679
158.5,-47.5,0.491643161
159.5,-47.5,0.49333512
160.5,-47.5,0.492960221
161.5,-47.5,0.494433031
162.5,-47.5,0.50082604
163.5,-47.5,0.512969281
164.5,-47.5,0.529367975
165.5,-47.5,0.549577634
166.5,-47.5,0.572838535
167.5,-47.5,0.585013236
